timestamp,demand
2014-07-12,8280199.0
2014-07-13,7857158.0
2014-07-14,9019913.0
2014-07-15,9329039.0
2014-07-16,9390462.0
2014-07-17,9498153.0
2014-07-18,9170550.0
2014-07-19,8569085.0
2014-07-20,8175615.0
2014-07-21,9402158.0
2014-07-22,9514858.0
2014-07-23,9406950.0
2014-07-24,9259450.0
2014-07-25,8107303.0
2014-07-26,8288533.0
2014-07-27,7845654.0
2014-07-28,9145269.0
2014-07-29,9046095.0
2014-07-30,8998039.0
2014-07-31,9185361.0
2014-08-01,9137918.0
2014-08-02,8053485.0
2014-08-03,7455619.0
2014-08-04,8865284.0
2014-08-05,9132209.0
2014-08-06,9185961.0
2014-08-07,9171046.0
2014-08-08,9136606.0
2014-08-09,7818876.0
2014-08-10,7722290.0
2014-08-11,8387665.0
2014-08-12,8719236.0
2014-08-13,8941154.0
2014-08-14,9362469.0
2014-08-15,9064360.0
2014-08-16,7733161.0
2014-08-17,7283770.0
2014-08-18,8915026.0
2014-08-19,9190120.0
2014-08-20,9310002.0
2014-08-21,9199203.0
2014-08-22,9052327.0
2014-08-23,8044650.0
2014-08-24,7838256.0
2014-08-25,8308981.0
2014-08-26,9111651.0
2014-08-27,9199407.0
2014-08-28,9200776.0
2014-08-29,8955338.0
2014-08-30,8079028.0
2014-08-31,7960782.0
2014-09-01,9619077.0
2014-09-02,9707583.0
2014-09-03,10212899.0
2014-09-04,9778176.0
2014-09-05,9633965.0
2014-09-06,8618514.0
2014-09-07,8128236.0
2014-09-08,9439580.0
2014-09-09,9555485.0
2014-09-10,9560107.0
2014-09-11,9600055.0
2014-09-12,9415710.0
2014-09-13,8417505.0
2014-09-14,8082447.0
2014-09-15,9652807.0
2014-09-16,9762826.0
2014-09-17,9792698.0
2014-09-18,9818855.0
2014-09-19,9868227.0
2014-09-20,8755259.0
2014-09-21,8246235.0
2014-09-22,9593472.0
2014-09-23,9818697.0
2014-09-24,9689371.0
2014-09-25,9628480.0
2014-09-26,9440107.0
2014-09-27,8631082.0
2014-09-28,8479462.0
2014-09-29,9917287.0
2014-09-30,9633756.0
2014-10-01,9769531.0
2014-10-02,9757970.0
2014-10-03,9384908.0
2014-10-04,8595249.0
2014-10-05,8226453.0
2014-10-06,9969469.0
2014-10-07,10149141.0
2014-10-08,10223089.0
2014-10-09,10065076.0
2014-10-10,9838662.0
2014-10-11,8272638.0
2014-10-12,9026382.0
2014-10-13,10239231.0
2014-10-14,10529326.0
2014-10-15,10539605.0
2014-10-16,10365609.0
2014-10-17,9926024.0
2014-10-18,8503781.0
2014-10-19,8131500.0
2014-10-20,9851594.0
2014-10-21,9734926.0
2014-10-22,10318441.0
2014-10-23,10357878.0
2014-10-24,10209569.0
2014-10-25,8783417.0
2014-10-26,8449365.0
2014-10-27,9815929.0
2014-10-28,10005405.0
2014-10-29,10563020.0
2014-10-30,10345362.0
2014-10-31,9646134.0
2014-11-01,8459296.0
2014-11-02,8532695.0
2014-11-03,10347716.0
2014-11-04,10877961.0
2014-11-05,10881569.0
2014-11-06,10864293.0
2014-11-07,10486113.0
2014-11-08,9623670.0
2014-11-09,9637610.0
2014-11-10,10952311.0
2014-11-11,10446980.0
2014-11-12,10676577.0
2014-11-13,10678307.0
2014-11-14,10628101.0
2014-11-15,9953953.0
2014-11-16,9767567.0
2014-11-17,10981961.0
2014-11-18,11347101.0
2014-11-19,9414480.0
2014-11-20,11398014.0
2014-11-21,11108000.0
2014-11-22,10061445.0
2014-11-23,10030583.0
2014-11-24,9953055.0
2014-11-25,12010445.0
2014-11-26,11909695.0
2014-11-27,11690615.0
2014-11-28,11099839.0
2014-11-29,10064402.0
2014-11-30,9836192.0
2014-12-01,11509027.0
2014-12-02,11262202.0
2014-12-03,11869206.0
2014-12-04,12041063.0
2014-12-05,11743236.0
2014-12-06,10692671.0
2014-12-07,9988064.0
2014-12-08,10336451.0
